batch_id,batch_role,elapsed_time_h,ph,dissolved_oxygen_pct,temperature_c,agitation_rpm,feed_rate_ml_h
REF_002,reference,221,7.026,37.66,35.68,243.1,40.11
REF_002,reference,222,7.02,36.89,35.73,241.9,40.5
REF_002,reference,223,7.035,39.34,35.69,243.2,40.58
REF_002,reference,224,7.032,39.23,35.66,243.4,40.62
REF_002,reference,225,7.029,38.77,35.67,247.7,40.78
REF_002,reference,226,7.009,39.54,35.73,247.7,40.84
REF_002,reference,227,7.023,38.98,35.64,248.5,41.32
REF_002,reference,228,7.042,39.77,35.73,250.4,41.4
REF_002,reference,229,7.027,40.55,35.7,253.7,41.28
REF_002,reference,230,7.036,42.34,35.66,247.9,41.74
REF_002,reference,231,7.021,41.2,35.68,250.2,41.87
REF_002,reference,232,7.044,42.54,35.67,251.3,42.43
REF_002,reference,233,7.031,41.88,35.73,251.9,42.12
REF_002,reference,234,7.035,42.75,35.72,252.5,42.34
REF_002,reference,235,7.051,42.63,35.65,254.5,42.91
REF_002,reference,236,7.044,43.59,35.69,254.0,43.13
REF_002,reference,237,7.03,42.57,35.67,257.2,42.99
REF_002,reference,238,7.027,41.8,35.74,257.7,43.19
REF_002,reference,239,7.03,41.96,35.66,259.2,43.56
REF_002,reference,240,7.036,42.62,35.75,260.1,43.31
REF_003,reference,0,7.07,38.34,36.77,103.2,0.0
REF_003,reference,1,7.083,39.56,36.8,106.9,0.0
REF_003,reference,2,7.065,40.4,36.77,105.6,0.0
REF_003,reference,3,7.068,40.38,36.73,106.5,0.0
REF_003,reference,4,7.074,40.85,36.78,105.7,0.0
REF_003,reference,5,7.081,41.4,36.75,108.6,0.0
REF_003,reference,6,7.058,41.2,36.82,108.7,0.0
REF_003,reference,7,7.061,42.55,36.77,108.9,0.0
REF_003,reference,8,7.074,43.38,36.7,109.5,0.0
REF_003,reference,9,7.045,42.04,36.78,115.6,0.0
REF_003,reference,10,7.064,42.94,36.83,112.1,0.0
REF_003,reference,11,7.046,42.46,36.81,111.2,0.0
REF_003,reference,12,7.054,42.99,36.82,113.2,0.0
REF_003,reference,13,7.05,43.96,36.74,115.0,0.0
REF_003,reference,14,7.043,43.08,36.79,116.8,0.0
REF_003,reference,15,7.041,41.18,36.75,117.6,0.0
REF_003,reference,16,7.05,42.86,36.77,118.6,0.0
REF_003,reference,17,7.054,43.35,36.73,117.5,0.0
REF_003,reference,18,7.044,42.04,36.75,119.8,0.0
REF_003,reference,19,7.044,42.85,36.75,118.7,0.0
REF_003,reference,20,7.047,41.33,36.79,119.9,0.0
REF_003,reference,21,7.033,40.52,36.79,120.2,0.0
REF_003,reference,22,7.046,41.66,36.78,120.6,0.0
REF_003,reference,23,7.045,39.99,36.73,124.7,0.0
REF_003,reference,24,7.058,41.07,36.76,124.8,3.76
REF_003,reference,25,7.033,42.18,36.74,126.0,3.82
REF_003,reference,26,7.031,39.53,36.79,125.3,4.17
REF_003,reference,27,7.04,39.98,36.8,127.0,4.35
REF_003,reference,28,7.039,40.15,36.8,123.9,4.64
REF_003,reference,29,7.027,40.94,36.74,128.5,4.69
REF_003,reference,30,7.027,40.73,36.69,128.1,5.03
REF_003,reference,31,7.033,42.22,36.71,129.4,5.02
REF_003,reference,32,7.021,41.96,36.81,129.6,5.17
REF_003,reference,33,7.024,41.71,36.76,128.1,5.52
REF_003,reference,34,7.027,41.58,36.74,127.9,5.38
REF_003,reference,35,7.033,41.93,36.82,129.7,6.12
REF_003,reference,36,7.019,41.1,36.81,132.1,5.93
REF_003,reference,37,7.008,42.64,36.77,132.9,6.1
REF_003,reference,38,7.006,41.24,36.76,130.3,6.3
REF_003,reference,39,7.011,42.95,36.76,131.4,6.67
REF_003,reference,40,7.009,43.37,36.77,132.2,6.68
REF_003,reference,41,7.018,42.71,36.82,133.3,6.49
REF_003,reference,42,7.008,42.49,36.78,132.2,7.11
REF_003,reference,43,7.011,43.01,36.79,132.6,7.02
REF_003,reference,44,7.01,40.42,36.8,133.9,7.26
REF_003,reference,45,7.012,42.92,36.73,135.7,7.23
REF_003,reference,46,7.025,42.52,36.79,134.2,7.67
REF_003,reference,47,7.019,42.46,36.76,136.2,7.66
REF_003,reference,48,7.013,42.9,36.69,138.4,7.95
REF_003,reference,49,7.008,42.07,36.7,135.3,8.06
REF_003,reference,50,7.007,40.97,36.74,137.3,8.57
REF_003,reference,51,7.013,41.47,36.78,139.5,8.75
REF_003,reference,52,7.014,41.31,36.77,137.8,8.63
REF_003,reference,53,7.001,40.99,36.77,137.9,8.8
REF_003,reference,54,7.008,40.65,36.83,140.9,8.91
REF_003,reference,55,6.991,40.95,36.73,139.1,9.3
REF_003,reference,56,7.008,38.84,36.77,141.6,9.26
REF_003,reference,57,7.011,39.43,36.78,140.9,9.41
REF_003,reference,58,7.002,39.91,36.75,140.1,9.8
REF_003,reference,59,7.018,37.09,36.77,141.7,9.74
REF_003,reference,60,6.996,38.23,36.72,141.9,9.99
REF_003,reference,61,7.004,37.26,36.81,143.3,9.93
REF_003,reference,62,7.001,37.1,36.75,141.3,10.44
REF_003,reference,63,7.0,36.38,36.83,142.6,10.8
REF_003,reference,64,6.999,36.72,36.77,142.8,10.79
REF_003,reference,65,7.0,38.11,36.8,144.4,11.07
REF_003,reference,66,7.006,35.46,36.77,142.2,10.9
REF_003,reference,67,7.009,35.42,36.77,145.7,11.23
REF_003,reference,68,6.998,35.24,36.75,145.3,11.22
REF_003,reference,69,7.004,37.63,36.77,143.0,11.5
REF_003,reference,70,6.991,35.9,36.78,147.3,11.83
REF_003,reference,71,7.002,36.3,36.74,149.2,11.9
REF_003,reference,72,6.989,36.08,36.76,147.9,11.84
REF_003,reference,73,7.003,35.76,36.75,149.0,12.03
REF_003,reference,74,7.012,36.47,36.84,147.4,12.19
REF_003,reference,75,6.992,38.78,36.76,145.3,12.64
REF_003,reference,76,6.975,38.1,36.81,145.6,13.05
REF_003,reference,77,6.988,36.47,36.76,149.2,13.12
REF_003,reference,78,7.002,37.84,36.78,148.5,12.8
REF_003,reference,79,6.996,36.82,36.73,148.6,13.47
REF_003,reference,80,6.993,36.21,36.75,150.4,13.57
REF_003,reference,81,6.998,38.57,36.77,152.0,13.37
REF_003,reference,82,6.994,38.78,36.81,149.5,13.72
REF_003,reference,83,6.999,38.76,36.77,151.6,14.1
REF_003,reference,84,6.996,37.59,36.81,155.2,14.19
REF_003,reference,85,7.0,37.84,36.79,152.0,14.09
REF_003,reference,86,6.991,38.56,36.82,155.6,14.55
REF_003,reference,87,6.994,38.22,36.77,154.2,14.31
REF_003,reference,88,6.984,37.51,36.84,156.4,14.77
REF_003,reference,89,6.982,36.42,36.75,158.0,15.14
REF_003,reference,90,7.0,37.67,36.74,158.2,15.14
REF_003,reference,91,6.987,38.29,36.73,159.1,15.24
REF_003,reference,92,6.991,36.31,36.84,156.8,15.62
REF_003,reference,93,6.986,37.6,36.79,161.0,15.8
REF_003,reference,94,6.98,37.19,36.76,158.8,16.02
REF_003,reference,95,6.984,37.36,36.8,161.3,16.13
REF_003,reference,96,6.995,37.3,36.79,162.1,16.33
REF_003,reference,97,6.988,35.92,36.83,163.2,16.45
REF_003,reference,98,6.969,35.08,36.72,163.8,16.55
REF_003,reference,99,6.981,35.87,36.76,162.9,16.7
REF_003,reference,100,6.996,36.97,36.75,163.0,16.82
REF_003,reference,101,6.98,35.82,36.71,167.2,16.85
REF_003,reference,102,6.967,35.75,36.8,167.0,17.06
REF_003,reference,103,6.996,34.94,36.76,169.4,17.33
REF_003,reference,104,6.986,37.93,36.79,168.5,17.58
REF_003,reference,105,6.98,37.37,36.84,167.3,17.93
REF_003,reference,106,6.977,37.55,36.76,171.8,17.88
REF_003,reference,107,6.989,37.98,36.75,170.7,18.21
REF_003,reference,108,6.975,37.98,36.77,172.7,18.39
REF_003,reference,109,6.989,37.66,36.8,172.1,18.37
REF_003,reference,110,6.984,38.09,36.75,176.5,18.66
REF_003,reference,111,6.981,38.27,36.75,173.6,18.71
REF_003,reference,112,6.98,41.13,36.8,175.3,19.12
REF_003,reference,113,6.977,39.88,36.78,176.9,19.18
REF_003,reference,114,6.987,39.48,36.71,176.1,19.08
REF_003,reference,115,6.971,40.64,36.73,179.1,19.46
REF_003,reference,116,6.965,39.85,36.81,182.0,19.85
REF_003,reference,117,6.983,42.24,36.78,179.7,19.75
REF_003,reference,118,6.983,40.85,36.74,182.0,20.01
REF_003,reference,119,6.982,42.09,36.76,178.2,20.2
REF_003,reference,120,6.981,42.82,35.77,183.2,20.14
REF_003,reference,121,6.975,42.51,35.79,183.6,20.54
REF_003,reference,122,6.984,42.47,35.73,183.8,20.43
REF_003,reference,123,6.977,42.55,35.74,187.5,20.71
REF_003,reference,124,6.974,42.6,35.78,186.3,21.14
REF_003,reference,125,6.975,42.23,35.76,187.4,21.2
REF_003,reference,126,6.994,42.35,35.78,188.0,21.28
REF_003,reference,127,6.964,43.86,35.73,186.5,21.56
REF_003,reference,128,6.982,42.52,35.78,188.5,21.66
REF_003,reference,129,6.965,41.88,35.8,192.5,21.84
REF_003,reference,130,6.977,41.97,35.78,188.7,22.11
REF_003,reference,131,6.975,43.11,35.77,191.5,22.07
REF_003,reference,132,6.962,42.61,35.76,192.9,22.36
REF_003,reference,133,6.982,42.35,35.74,196.9,22.48
REF_003,reference,134,6.976,41.52,35.77,196.2,22.46
REF_003,reference,135,6.962,42.02,35.81,194.9,22.73
REF_003,reference,136,6.986,40.89,35.76,198.5,23.27
REF_003,reference,137,6.991,41.06,35.74,196.1,23.27
REF_003,reference,138,6.992,41.93,35.75,199.5,23.18
REF_003,reference,139,6.983,41.77,35.77,196.6,23.32
REF_003,reference,140,6.981,40.22,35.76,200.9,23.71
REF_003,reference,141,6.991,40.3,35.78,199.4,24.13
REF_003,reference,142,6.994,41.07,35.78,199.1,24.04
REF_003,reference,143,6.99,42.4,35.79,200.9,24.43
REF_003,reference,144,6.974,39.56,35.81,202.3,24.46
REF_003,reference,145,6.983,41.41,35.8,201.7,24.65
REF_003,reference,146,6.986,40.2,35.74,203.9,24.55
REF_003,reference,147,6.968,40.94,35.74,202.8,25.07
REF_003,reference,148,6.987,41.31,35.77,205.1,25.05
REF_003,reference,149,7.001,41.43,35.75,205.4,25.4
REF_003,reference,150,6.989,41.52,35.73,205.2,25.32
REF_003,reference,151,6.996,42.12,35.75,205.1,25.64
REF_003,reference,152,6.986,41.84,35.75,206.5,25.84
REF_003,reference,153,6.984,41.24,35.75,207.6,25.93
REF_003,reference,154,6.988,43.16,35.76,210.4,26.19
REF_003,reference,155,6.979,43.23,35.8,209.1,26.26
REF_003,reference,156,6.978,43.36,35.77,209.6,26.37
REF_003,reference,157,6.996,41.47,35.84,213.3,26.88
REF_003,reference,158,6.998,42.92,35.77,209.8,26.97
REF_003,reference,159,6.979,43.16,35.76,210.2,26.87
REF_003,reference,160,6.995,41.68,35.77,211.0,27.24
REF_003,reference,161,6.987,42.36,35.77,208.8,27.22
REF_003,reference,162,6.991,42.06,35.78,210.0,27.32
REF_003,reference,163,6.992,43.38,35.83,210.3,27.83
REF_003,reference,164,6.997,43.16,35.74,212.5,27.59
REF_003,reference,165,6.99,39.96,35.79,211.6,28.15
REF_003,reference,166,7.001,42.93,35.77,212.5,28.15
REF_003,reference,167,6.992,39.83,35.72,214.3,28.33
REF_003,reference,168,6.995,40.94,35.79,214.3,28.59
REF_003,reference,169,6.983,40.52,35.81,213.1,28.79
REF_003,reference,170,7.008,38.53,35.74,212.7,28.75
REF_003,reference,171,6.994,39.31,35.77,215.8,29.15
REF_003,reference,172,6.997,38.43,35.72,215.7,29.23
REF_003,reference,173,6.978,38.57,35.73,212.5,29.2
REF_003,reference,174,6.985,37.95,35.8,214.8,29.53
REF_003,reference,175,7.001,38.39,35.75,215.9,29.94
REF_003,reference,176,6.994,37.19,35.73,217.2,30.15
REF_003,reference,177,6.976,36.74,35.77,217.8,30.18
REF_003,reference,178,7.0,37.54,35.75,217.2,30.07
REF_003,reference,179,6.988,36.95,35.75,218.1,30.49
REF_003,reference,180,7.003,36.95,35.79,217.7,30.72
REF_003,reference,181,6.991,35.75,35.73,217.0,30.87
REF_003,reference,182,6.994,35.42,35.74,218.1,31.05
REF_003,reference,183,7.002,35.81,35.77,218.9,31.16
REF_003,reference,184,6.985,35.81,35.8,219.3,31.26
REF_003,reference,185,6.985,37.02,35.8,217.0,31.36
REF_003,reference,186,6.991,37.29,35.75,219.7,31.33
REF_003,reference,187,6.999,36.52,35.8,220.9,31.84
REF_003,reference,188,6.982,37.94,35.74,220.9,31.99
REF_003,reference,189,6.979,38.06,35.82,221.4,32.22
REF_003,reference,190,6.999,37.33,35.73,223.1,32.1
REF_003,reference,191,6.988,36.65,35.81,221.2,32.57
REF_003,reference,192,6.99,38.73,35.75,221.0,32.96
REF_003,reference,193,6.978,37.56,35.83,223.5,32.83
REF_003,reference,194,6.987,37.84,35.79,225.7,32.98
REF_003,reference,195,6.993,37.57,35.74,227.7,33.21
REF_003,reference,196,7.0,37.21,35.75,226.9,33.64
REF_003,reference,197,6.987,36.79,35.79,224.2,33.35
REF_003,reference,198,7.006,38.49,35.8,226.7,33.71
REF_003,reference,199,6.987,37.33,35.77,228.1,33.73
REF_003,reference,200,6.987,40.36,35.77,228.6,33.94
REF_003,reference,201,7.005,36.96,35.79,229.9,34.19
REF_003,reference,202,6.994,36.72,35.77,228.4,34.57
REF_003,reference,203,6.988,38.0,35.73,230.6,34.81
REF_003,reference,204,6.991,38.67,35.74,231.9,34.78
REF_003,reference,205,7.003,37.33,35.77,233.2,34.82
REF_003,reference,206,7.004,37.57,35.8,231.5,35.43
REF_003,reference,207,6.986,35.46,35.82,233.0,35.16
REF_003,reference,208,6.992,36.23,35.79,230.3,35.31
REF_003,reference,209,6.993,35.76,35.78,234.2,35.3
REF_003,reference,210,6.985,34.97,35.79,235.1,35.95
REF_003,reference,211,6.992,36.47,35.75,235.2,36.05
REF_003,reference,212,6.992,34.51,35.76,237.8,36.44
REF_003,reference,213,7.001,35.2,35.74,238.4,36.04
REF_003,reference,214,7.002,35.83,35.73,235.9,36.64
REF_003,reference,215,6.99,35.63,35.78,240.5,36.61
REF_003,reference,216,6.99,36.7,35.77,239.7,36.89
REF_003,reference,217,6.997,36.76,35.79,242.7,36.69
REF_003,reference,218,6.987,37.41,35.78,240.9,37.33
REF_003,reference,219,6.997,37.52,35.77,243.8,37.4
REF_003,reference,220,6.991,38.09,35.78,244.2,37.45
REF_003,reference,221,6.984,37.48,35.77,246.0,37.72
REF_003,reference,222,6.984,38.06,35.78,246.7,37.68
REF_003,reference,223,7.003,38.6,35.75,247.0,37.88
REF_003,reference,224,6.99,38.69,35.78,246.0,38.07
REF_003,reference,225,7.005,38.67,35.79,247.0,38.03
REF_003,reference,226,6.988,39.13,35.75,249.3,38.61
REF_003,reference,227,6.994,39.16,35.77,251.1,38.83
REF_003,reference,228,7.011,40.56,35.75,251.1,38.72
REF_003,reference,229,6.983,40.55,35.75,253.9,39.05
REF_003,reference,230,6.976,40.47,35.73,253.5,39.13
REF_003,reference,231,7.002,40.82,35.81,253.4,39.39
REF_003,reference,232,6.985,40.7,35.8,255.3,39.42
REF_003,reference,233,6.991,42.73,35.78,257.0,39.55
REF_003,reference,234,6.987,42.25,35.83,258.0,40.02
REF_003,reference,235,6.993,41.69,35.76,261.3,40.02
REF_003,reference,236,6.983,43.18,35.86,258.3,40.5
REF_003,reference,237,6.99,42.19,35.76,260.1,40.38
REF_003,reference,238,6.995,41.57,35.77,261.7,40.4
REF_003,reference,239,6.983,43.52,35.76,261.9,40.9
REF_003,reference,240,6.985,42.25,35.78,262.1,40.98
REF_004,reference,0,7.12,38.3,36.72,102.8,0.0
REF_004,reference,1,7.104,38.66,36.77,103.6,0.0
REF_004,reference,2,7.107,40.41,36.76,108.2,0.0
REF_004,reference,3,7.104,39.58,36.71,106.7,0.0
REF_004,reference,4,7.094,41.11,36.71,107.6,0.0
REF_004,reference,5,7.101,40.16,36.72,107.4,0.0
REF_004,reference,6,7.112,41.75,36.76,108.0,0.0
REF_004,reference,7,7.101,41.39,36.71,106.5,0.0
REF_004,reference,8,7.087,43.14,36.75,112.2,0.0
REF_004,reference,9,7.084,42.46,36.76,112.3,0.0
REF_004,reference,10,7.108,43.33,36.73,112.2,0.0
REF_004,reference,11,7.093,41.83,36.77,113.2,0.0
REF_004,reference,12,7.087,42.53,36.73,115.4,0.0
REF_004,reference,13,7.088,41.7,36.73,112.8,0.0
REF_004,reference,14,7.077,42.12,36.71,115.1,0.0
REF_004,reference,15,7.099,42.17,36.77,115.1,0.0
REF_004,reference,16,7.083,41.7,36.71,120.3,0.0
REF_004,reference,17,7.096,41.18,36.75,119.8,0.0
REF_004,reference,18,7.084,40.87,36.73,116.0,0.0
REF_004,reference,19,7.094,39.97,36.7,117.8,0.0
REF_004,reference,20,7.083,40.82,36.72,120.7,0.0
REF_004,reference,21,7.087,42.0,36.78,120.9,0.0
REF_004,reference,22,7.084,40.05,36.74,120.4,0.0
REF_004,reference,23,7.082,40.09,36.71,126.0,0.0
REF_004,reference,24,7.079,42.48,36.74,124.3,4.27
REF_004,reference,25,7.073,40.42,36.73,125.3,4.6
REF_004,reference,26,7.089,41.1,36.84,124.2,4.57
REF_004,reference,27,7.065,41.3,36.74,127.0,4.62
REF_004,reference,28,7.071,41.3,36.72,126.0,5.01
REF_004,reference,29,7.07,39.56,36.78,126.8,4.97
REF_004,reference,30,7.072,40.63,36.68,128.8,5.1
REF_004,reference,31,7.065,39.59,36.74,126.0,5.18
REF_004,reference,32,7.069,42.94,36.8,131.5,5.4
REF_004,reference,33,7.064,39.83,36.73,129.9,5.68
REF_004,reference,34,7.052,40.41,36.68,132.1,5.83
REF_004,reference,35,7.064,40.57,36.72,129.2,6.24
REF_004,reference,36,7.054,40.38,36.78,129.9,6.2
REF_004,reference,37,7.048,42.83,36.75,130.1,6.09
REF_004,reference,38,7.062,43.85,36.71,132.7,6.59
REF_004,reference,39,7.064,41.69,36.71,133.0,6.87
REF_004,reference,40,7.063,41.16,36.72,132.7,7.03
REF_004,reference,41,7.062,40.54,36.75,132.3,7.54
REF_004,reference,42,7.041,42.22,36.78,132.4,7.4
REF_004,reference,43,7.045,42.22,36.77,134.7,7.81
REF_004,reference,44,7.071,41.97,36.75,134.5,7.87
REF_004,reference,45,7.046,42.64,36.7,134.6,8.05
REF_004,reference,46,7.058,42.71,36.7,138.4,8.12
REF_004,reference,47,7.047,42.54,36.75,136.3,8.42
REF_004,reference,48,7.052,41.87,36.69,138.8,8.5
REF_004,reference,49,7.045,41.03,36.73,136.5,8.83
REF_004,reference,50,7.054,42.2,36.74,138.0,8.95
REF_004,reference,51,7.05,41.38,36.7,138.0,9.03
REF_004,reference,52,7.044,41.76,36.7,135.9,9.51
REF_004,reference,53,7.039,41.32,36.73,140.9,9.61
REF_004,reference,54,7.049,39.17,36.75,139.0,9.67
REF_004,reference,55,7.036,38.76,36.77,140.7,9.94
REF_004,reference,56,7.048,38.89,36.75,138.8,10.09
REF_004,reference,57,7.065,38.23,36.74,140.1,10.16
REF_004,reference,58,7.054,39.27,36.71,139.4,10.49
REF_004,reference,59,7.048,38.54,36.7,142.9,10.57
REF_004,reference,60,7.041,38.76,36.72,141.9,10.71
REF_004,reference,61,7.026,37.83,36.75,142.4,10.79
REF_004,reference,62,7.03,37.35,36.75,144.2,11.17
REF_004,reference,63,7.05,37.85,36.67,144.3,11.5
REF_004,reference,64,7.033,37.01,36.71,144.1,11.49
REF_004,reference,65,7.033,36.48,36.77,141.2,12.16
REF_004,reference,66,7.036,37.45,36.74,142.7,12.1
REF_004,reference,67,7.029,36.23,36.69,142.7,12.35
REF_004,reference,68,7.027,35.82,36.81,145.7,12.46
REF_004,reference,69,7.035,35.37,36.73,145.3,12.81
REF_004,reference,70,7.028,36.61,36.75,143.4,12.6
REF_004,reference,71,7.029,37.09,36.75,145.6,12.52
REF_004,reference,72,7.028,36.15,36.72,144.2,13.02
REF_004,reference,73,7.038,37.35,36.71,146.8,13.36
REF_004,reference,74,7.031,34.87,36.8,144.9,13.48
REF_004,reference,75,7.031,36.56,36.77,148.6,13.69
REF_004,reference,76,7.036,36.74,36.76,148.9,14.03
REF_004,reference,77,7.03,36.36,36.75,151.8,14.08
REF_004,reference,78,7.028,39.02,36.71,150.7,14.33
REF_004,reference,79,7.034,37.21,36.77,149.4,14.25
REF_004,reference,80,7.035,37.09,36.71,151.8,14.41
REF_004,reference,81,7.028,37.56,36.74,149.0,15.01
REF_004,reference,82,7.029,36.04,36.69,150.3,14.97
REF_004,reference,83,7.022,37.1,36.67,152.9,15.04
REF_004,reference,84,7.021,38.54,36.74,149.7,15.23
REF_004,reference,85,7.033,37.26,36.71,153.6,15.41
REF_004,reference,86,7.03,37.08,36.68,152.8,15.59
REF_004,reference,87,7.03,38.74,36.75,155.1,15.69
REF_004,reference,88,7.028,38.68,36.8,154.0,15.84
REF_004,reference,89,7.026,37.91,36.78,157.0,16.23
REF_004,reference,90,7.03,37.0,36.73,157.1,16.35
REF_004,reference,91,7.032,37.02,36.74,159.9,16.79
REF_004,reference,92,7.031,36.41,36.76,158.6,16.86
REF_004,reference,93,7.023,36.08,36.77,158.2,17.04
REF_004,reference,94,7.034,35.87,36.73,159.7,17.08
REF_004,reference,95,7.024,36.05,36.74,158.9,17.36
REF_004,reference,96,7.027,35.57,36.74,162.3,17.61
REF_004,reference,97,7.024,35.01,36.75,163.4,17.85
REF_004,reference,98,7.024,36.33,36.73,167.1,17.92
REF_004,reference,99,7.015,36.27,36.73,163.3,18.28
REF_004,reference,100,7.026,37.4,36.78,164.6,18.31
REF_004,reference,101,7.043,35.51,36.77,165.0,18.61
REF_004,reference,102,7.017,36.32,36.75,167.1,18.61
REF_004,reference,103,7.02,36.43,36.79,168.2,18.59
REF_004,reference,104,7.016,36.11,36.72,168.5,19.09
REF_004,reference,105,7.015,37.09,36.78,171.1,19.35
REF_004,reference,106,7.031,37.34,36.75,169.4,19.51
REF_004,reference,107,7.013,37.25,36.83,172.7,19.67
REF_004,reference,108,7.015,37.1,36.7,173.0,19.74
REF_004,reference,109,7.006,37.36,36.71,173.1,19.86
REF_004,reference,110,7.012,36.92,36.75,173.5,20.25
REF_004,reference,111,7.004,37.76,36.75,178.6,20.42
REF_004,reference,112,7.023,38.31,36.79,174.6,20.46
REF_004,reference,113,7.04,38.33,36.72,177.2,20.9
REF_004,reference,114,7.014,39.99,36.76,176.6,20.78
REF_004,reference,115,7.004,41.01,36.77,181.3,21.01
REF_004,reference,116,7.024,39.72,36.76,180.9,21.53
REF_004,reference,117,7.011,41.05,36.71,179.5,21.6
REF_004,reference,118,7.027,40.34,36.78,182.2,21.61
REF_004,reference,119,7.015,41.24,36.77,182.7,21.89
REF_004,reference,120,7.012,41.2,35.75,182.5,22.06
REF_004,reference,121,7.015,42.47,35.74,185.3,21.81
REF_004,reference,122,7.023,41.64,35.74,185.6,22.27
REF_004,reference,123,7.015,43.14,35.73,186.3,22.59
REF_004,reference,124,7.013,42.23,35.75,186.8,22.73
REF_004,reference,125,7.015,41.96,35.74,188.3,23.0
REF_004,reference,126,7.006,41.49,35.71,188.9,23.32
REF_004,reference,127,7.02,42.66,35.7,189.5,23.29
REF_004,reference,128,7.002,43.11,35.71,189.3,23.37
REF_004,reference,129,7.013,42.51,35.74,193.6,23.76
REF_004,reference,130,7.023,43.96,35.73,190.3,23.85
REF_004,reference,131,7.019,43.16,35.74,193.4,24.06
REF_004,reference,132,7.022,41.61,35.75,193.0,24.23
REF_004,reference,133,7.017,41.43,35.72,196.9,24.79
REF_004,reference,134,7.027,41.89,35.78,193.7,24.31
REF_004,reference,135,7.025,40.68,35.73,194.7,24.77
REF_004,reference,136,7.022,42.13,35.72,195.1,25.02
REF_004,reference,137,7.026,41.35,35.75,197.8,25.08
REF_004,reference,138,7.024,41.15,35.68,195.9,25.52
REF_004,reference,139,7.015,41.4,35.71,198.0,25.7
REF_004,reference,140,7.008,42.17,35.76,196.1,25.75
REF_004,reference,141,7.023,40.9,35.68,200.4,25.91
REF_004,reference,142,7.024,40.68,35.77,199.9,26.12
REF_004,reference,143,7.029,42.01,35.78,199.1,26.3
REF_004,reference,144,7.013,41.65,35.72,203.6,26.49
REF_004,reference,145,7.013,40.71,35.74,200.6,26.66
REF_004,reference,146,7.025,41.09,35.77,204.3,26.92
REF_004,reference,147,7.021,41.39,35.72,202.6,27.18
REF_004,reference,148,7.007,41.68,35.76,206.6,27.07
REF_004,reference,149,7.025,40.47,35.72,205.9,27.28
REF_004,reference,150,7.008,40.49,35.72,203.8,27.36
REF_004,reference,151,7.015,41.19,35.71,204.5,27.94
REF_004,reference,152,7.034,41.28,35.75,207.2,28.04
REF_004,reference,153,7.038,41.68,35.77,206.4,28.26
REF_004,reference,154,7.014,42.83,35.73,207.0,28.16
REF_004,reference,155,7.022,42.28,35.7,209.7,28.82
REF_004,reference,156,7.025,42.63,35.7,207.1,28.65
REF_004,reference,157,7.039,41.51,35.75,208.8,28.95
REF_004,reference,158,7.022,42.1,35.79,210.5,29.24
REF_004,reference,159,7.022,42.88,35.75,210.7,29.15
REF_004,reference,160,7.039,42.77,35.72,209.7,29.41
REF_004,reference,161,7.024,41.56,35.76,209.9,29.7
